timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-18T03:23:08,codecarbon,16f915e7-a590-45c2-9299-51971cf829a0,0.0052001476287841,2.6281788089096364e-08,5.054046531990704e-06,27.0,0.0,2.6685261726379395,3.821074962615966e-08,0,3.2825738278082403e-09,4.1493323453967904e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:08,codecarbon,c0ffd310-a7fc-4fae-b9fd-6a37a4c7d8b6,0.0024304389953613,1.1964365124823026e-08,4.922717726163009e-06,27.0,0.0,2.6685261726379395,1.7402172088623047e-08,0,1.48700205594802e-09,1.8889174144571068e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:12,codecarbon,f14aa0a8-1ded-4246-88d6-fd827b1de728,0.0047070980072021,2.3662710735874946e-08,5.027027416822327e-06,27.0,0.0,2.6685261726379395,3.425180912017822e-08,0,3.106551240724305e-09,3.7358360360902526e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:14,codecarbon,59a24c55-b320-4a34-a52f-10db51c3b43d,0.015491247177124,2.998036293789072e-10,1.935309829809108e-08,27.0,0.0,2.6685261726379395,1.1513650417327881e-07,0,1.0978790316092577e-08,1.261152944893714e-07,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:23:17,codecarbon,6b8fcec3-6909-4fc0-a3ca-4a54bf52a34d,0.0072197914123535,3.637092454071353e-08,5.037669714180467e-06,27.0,0.0,2.6685261726379395,5.271613597869873e-08,0,4.705776532413589e-09,5.7421912511112334e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:19,codecarbon,b0c1e9aa-7fcf-4aa8-b58c-2367d19d38dd,0.0022857189178466,4.2082558645609965e-11,1.841108209633008e-08,27.0,0.0,2.6685261726379395,1.632571220397949e-08,0,1.3767228447629047e-09,1.7702435048742397e-08,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:23:19,codecarbon,9e5fc473-9e98-47b4-beb5-aeac457c7a39,0.0020258426666259,9.838572034727878e-09,4.85653313399403e-06,27.0,0.0,2.6685261726379395,1.434803009033203e-08,0,1.1849713317246826e-09,1.5533001422056713e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:21,codecarbon,a6b81356-6f38-41c2-a440-9d4395d15720,0.0028471946716308,1.3769022767927693e-08,4.835996254531083e-06,27.0,0.0,2.6685261726379395,2.015590667724609e-08,0,1.5824359887043706e-09,2.1738342665950464e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:23,codecarbon,f863a5ec-3e5f-449e-88af-ac66fc56bdcb,0.0031003952026367,1.5123615314191986e-08,4.877963719376861e-06,27.0,0.0,2.6685261726379395,2.220332622528076e-08,0,1.6736284133382167e-09,2.3876954638618983e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:25,codecarbon,03508842-9425-41e6-bd86-67aecb5ed655,0.0019819736480712,3.5087967935432086e-11,1.7703549171593234e-08,27.0,0.0,2.6685261726379395,1.3720393180847168e-08,0,1.039699678528904e-09,1.4760092859376073e-08,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:23:25,codecarbon,21cdb671-f02d-4fb7-9781-2d6b3070bf38,0.0018548965454101,8.993124825520648e-09,4.848316121874108e-06,27.0,0.0,2.6685261726379395,1.3124942779541014e-08,0,1.0732782844987316e-09,1.4198221064039746e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:27,codecarbon,d540bb2b-7bf5-45d1-870f-ce24bbf21c32,0.0039780139923095,7.319207466317549e-11,1.8399149627093536e-08,27.0,0.0,2.6685261726379395,2.8352737426757812e-08,0,2.436216227863497e-09,3.0788953654621314e-08,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:23:28,codecarbon,8f3701bb-0ad9-4351-9fc4-f4a1110672ae,0.0124673843383789,6.381104971670968e-08,5.118238756807815e-06,27.0,0.0,2.6685261726379395,9.20158624649048e-08,0,8.728140068588649e-09,1.0074400253349344e-07,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:29,codecarbon,10639f80-3559-43f5-ad3b-b531511facb4,0.0048730373382568,2.3745347724092603e-08,4.872802335757743e-06,27.0,0.0,2.6685261726379395,3.4543275833129886e-08,0,2.94555066157424e-09,3.7488826494704123e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:30,codecarbon,aa1e3aaf-578b-4078-b2d7-36e1cf39f3ed,0.0053310394287109,2.5998288661313213e-08,4.876776660344394e-06,27.0,0.0,2.6685261726379395,3.7792325019836426e-08,0,3.253413459466022e-09,4.1045738479302446e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:32,codecarbon,0aced335-5a60-46bc-8c3f-fc84d2d5b0d3,0.0023550987243652,1.1631406554699396e-08,4.938819096780916e-06,27.0,0.0,2.6685261726379395,1.6910433769226072e-08,0,1.453069990967985e-09,1.8363503760194056e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:32,codecarbon,bdcca30d-b218-4f2f-be08-1b3a6b44917c,0.003514289855957,1.7162220913319544e-08,4.883553041086826e-06,27.0,0.0,2.6685261726379395,2.494096755981445e-08,0,2.1545093967271595e-09,2.7095476956541613e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:42,codecarbon,f2063975-ca72-434f-99ac-8be06dbb7ecc,0.005387544631958,2.65180987680958e-08,4.922112127070819e-06,27.0,0.0,2.6685261726379395,3.848433494567871e-08,0,3.38207253918199e-09,4.1866407484860704e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:46,codecarbon,fe60eece-ec2d-49cc-81a4-752578053196,0.004958152770996,2.458630931175313e-08,4.958763968624901e-06,27.0,0.0,2.6685261726379395,3.5689473152160646e-08,0,3.12705186331641e-09,3.8816525015477066e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:51,codecarbon,b6388fec-f838-409b-9df0-8d7626b93aa8,0.0141875743865966,7.275434977669328e-08,5.128033009322999e-06,27.0,0.0,2.6685261726379395,1.0488152503967286e-07,0,9.982035907304027e-09,1.1486356094697689e-07,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:23:57,codecarbon,31aa319e-d4b5-46e0-962d-c25377518434,0.001988410949707,3.609426317194458e-11,1.815231563538847e-08,27.0,0.0,2.6685261726379395,1.4042258262634277e-08,0,1.141142414458803e-09,1.518340067709308e-08,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:24:01,codecarbon,92fc5c04-4863-4ec3-945e-d881d6eabc82,0.001798391342163,8.706010590338064e-09,4.840998945127576e-06,27.0,0.0,2.6685261726379395,1.2717247009277343e-08,0,1.027682072181808e-09,1.3744929081459152e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:06,codecarbon,d7864d54-80d1-47b7-b76d-2177a72571cc,0.0178079605102539,9.223949437608092e-08,5.179677612322252e-06,27.0,0.0,2.6685261726379395,1.3274073600769048e-07,0,1.288570167616854e-08,1.4562643768385897e-07,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:10,codecarbon,a0719198-74dc-4160-a062-febe64b8ccaa,0.0086729526519775,4.422064990760836e-08,5.098684575145871e-06,27.0,0.0,2.6685261726379395,6.387948989868164e-08,0,5.935460428929673e-09,6.981495032761131e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:16,codecarbon,8ff76358-e124-47bc-a7c8-97b3c75945b1,0.0115265846252441,2.2143386452077607e-10,1.921070913198505e-08,27.0,0.0,2.6685261726379395,8.50224494934082e-08,0,8.125845915193017e-09,9.314829540860122e-08,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:24:21,codecarbon,4313ab65-2236-4c36-a08b-9a151c657fc3,0.0075700283050537,3.87251827861165e-08,5.115592865123605e-06,27.0,0.0,2.6685261726379395,5.5875778198242184e-08,0,5.263004662007613e-09,6.113878286024979e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:25,codecarbon,1d1aee4d-72ad-491a-af92-5e7691b8a34e,0.003979206085205,1.88901565720141e-08,4.747217451804975e-06,27.0,0.0,2.6685261726379395,2.7506947517395024e-08,0,2.31657035290785e-09,2.982351787030287e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:30,codecarbon,e6f18b09-d555-4595-b0ff-7fc92c06ee65,0.0050930976867675,2.4894944719419524e-08,4.887977072204858e-06,27.0,0.0,2.6685261726379395,3.622233867645264e-08,0,3.081455650999488e-09,3.930379432745213e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:34,codecarbon,2e15e92e-31b3-47d9-b3aa-c40e1da500f1,0.004899263381958,2.3810466412272253e-08,4.860009465903892e-06,27.0,0.0,2.6685261726379395,3.4675598144531247e-08,0,2.916036834221813e-09,3.759163497875306e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:39,codecarbon,74e71f0d-2cf5-4989-b866-c6c8dd1e93f1,0.0160386562347412,8.183471556005563e-08,5.102342388434892e-06,27.0,0.0,2.6685261726379395,1.180118322372437e-07,0,1.118768459112592e-08,1.2919951682836957e-07,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:43,codecarbon,ad2f77ae-a165-4736-bf5f-db3fccb2d70e,0.0046079158782958,2.2247022371380508e-08,4.82800097896056e-06,27.0,0.0,2.6685261726379395,3.240466117858888e-08,0,2.718629977020252e-09,3.5123291155609124e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:24:49,codecarbon,b5ea7b27-366a-4869-9646-517f38e00533,0.003411054611206,6.068925507877646e-11,1.7791932993215382e-08,27.0,0.0,2.6685261726379395,2.3640990257263186e-08,0,1.888531491545109e-09,2.552952174880829e-08,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:24:55,codecarbon,3e711c2b-85ae-4bd3-96b8-77a0ed234bc6,0.0047733783721923,8.534401900489364e-11,1.7879164891279232e-08,27.0,0.0,2.6685261726379395,3.310739994049072e-08,0,2.7933865576793923e-09,3.590078649817012e-08,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:25:01,codecarbon,bfb83927-e4a1-483b-a03e-cdbc7c7455ee,0.0037779808044433,6.76480166258515e-11,1.790586562702735e-08,27.0,0.0,2.6685261726379395,2.6317834854125973e-08,0,2.1389572002779767e-09,2.8456792054403948e-08,Canada,CAN,quebec,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,-71.2,46.8,7.116069793701172,machine,N,1.0
2024-04-18T03:25:06,codecarbon,4daa2bc7-ac26-496d-9ed6-02441342ae91,0.0158183574676513,8.105903344800557e-08,5.124364752394283e-06,27.0,0.0,2.6685261726379395,1.1679232120513917e-07,0,1.1182559435477894e-08,1.2797488064061705e-07,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
2024-04-18T03:25:10,codecarbon,b70e4e42-0f61-4df8-aee6-59d5429f17c0,0.0045828819274902,2.164669120075724e-08,4.723379642602272e-06,27.0,0.0,2.6685261726379395,3.1540989875793465e-08,0,2.6345067325905803e-09,3.417549660838404e-08,India,IND,telangana,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,,,78.4378,17.3724,7.116069793701172,machine,N,1.0
